,track_id,track_name,artist_id,artist_name,album_id,duration,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins
1947,1K5Exzv2jzxQWfLYUdPdTh,The Karen Song,2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,28iq850zyYZ4Ha86SRVnRj,176312,19,0.684,0.547,7,-8.383,0.0313,0.602,0.0,0.195,0.6509999999999999,100.041,2.938533333333333
1948,30ZASEEaHb8YOICYLn3KZ9,Dynamite - Female Version,2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,2UKdsookAWY8AbwQQpWQT3,194736,17,0.818,0.654,6,-6.658,0.212,0.0548,0.0383,0.0562,0.615,114.133,3.2456
1949,5Uf1vCvPN3RLVIbDUMoCEp,Blueberry Faygo (Female),2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,6gDhoaBxBGCJBkfDfgsZ9I,147380,16,0.845,0.6729999999999999,5,-5.932,0.242,0.015,0.0,0.0621,0.47,99.061,2.4563333333333333
1950,3yiYjwjyUyWP9riyyLNfkA,Heather - Female Version,2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,6IelKsyrxNhOxymw6hYvu7,167341,19,0.321,0.3989999999999999,5,-9.651,0.0325,0.3289999999999999,0.0,0.214,0.1369999999999999,137.983,2.7890166666666665
1953,4WkPHUHCN5Gyfsjcfu5tqr,Lemonade - Female Version,2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,5ZVwO3uFHFfjoSLLaKCNEf,192000,7,0.8,0.54,1,-7.194,0.177,0.181,0.0,0.104,0.439,139.966,3.2
1954,15vSSdbLFVJDm6UE177sRQ,Wonder - Female Version,2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,5zbe1X1UbwXu7CQXl8ah86,170073,7,0.625,0.467,1,-7.877999999999999,0.114,0.027,0.00286,0.421,0.179,139.431,2.83455
1955,6Kg4DACqZNABH1l2I15iOd,Nobodys Love - Female Version,2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,71d8pWJAsL1Cfb7uxdKd9C,200139,14,0.67,0.583,1,-3.883,0.0341,0.27,2.28e-06,0.111,0.095,93.937,3.33565
1956,1WV7Z5HAQKdlUVxMDwk9lp,Unsteady (Female),2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,75hLKesZUHI6skrTydPVf3,162885,9,0.662,0.358,3,-9.374,0.0285,0.423,0.0,0.426,0.3779999999999999,119.916,2.71475
1957,6MeXUZ8t2jqQReEAcQpCuj,Blinding Lights (Female),2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,3HakQyHTplCuoFbALGnjlR,162814,13,0.65,0.747,10,-3.778,0.0571,0.19,0.0,0.262,0.67,171.03099999999998,2.7135666666666665
1958,0mTaeomhvXwfPPpO8Luz5U,Come and Go (Female),2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,0Hz5Adi5Y2dXlXk3GQBbb8,201931,9,0.6659999999999999,0.83,2,-2.85,0.0352,0.00792,0.000783,0.0833,0.45,144.923,3.3655166666666667
1959,4RLdKrLEBdEBCu7JLpRKKi,Life's a Mess (Female),2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,58rmrySNVPQfguuMeCz1OF,201398,9,0.545,0.512,1,-9.22,0.0631,0.108,0.0,0.359,0.195,71.521,3.3566333333333334
1960,6NLqkdruvvaJBRPwdYd60Z,Don't Leave Me (Think About It Challenge),2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,69GuKun1KHT5xCrMt3Fs76,144827,10,0.889,0.639,7,-7.188,0.143,0.133,0.0,0.211,0.904,87.007,2.4137833333333334
1961,3xkEULokhVSjf3TeOU2tKB,I Don't Understand,2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,1Z926Ya9x0cecAenkuzmD3,152682,10,0.955,0.769,7,-8.466000000000001,0.299,0.0806,0.000227,0.266,0.7929999999999999,129.99200000000002,2.5447
1962,3B8U165Fi35KV3QYYncPIe,No Justice No Peace,2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,28MP6MKUp812tBSQuDXpPM,107707,9,0.602,0.732,11,-6.5920000000000005,0.392,0.0417,0.0,0.622,0.893,204.567,1.7951166666666667
1963,16Zulj5SK1KGTeBYhOYtvp,Damn Boi He Thicc,2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,3qvNElC4q2CvFzlcdG66nX,107586,13,0.835,0.495,2,-7.705,0.309,0.743,0.0,0.0693,0.693,116.054,1.7931
1964,4gAf17NE5QifPbjBW9KNRT,Don't Worry About It Sweetheart (What You Got On),2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,66qMg7kLmIZXXMmcGYN75e,131200,9,0.85,0.568,7,-9.038,0.33,0.0303,0.0,0.073,0.755,149.78799999999998,2.1866666666666665
1965,2KcY10WWFQqGyp1j9SqQVb,Its Corona Time,62B4DjrvC9TInPtSt6UiLS,DJ Quarantine,0GLPR8wrDweRbaibk0o6vb,111074,16,0.899,0.757,9,-5.257999999999999,0.203,0.25,0.0,0.16,0.703,121.032,1.8512333333333333
1966,5syrN43NmIRCOUlF4GEw2H,Joe Exotic Vs Carole Baskin (Rap Battle),62B4DjrvC9TInPtSt6UiLS,DJ Quarantine,6E63dFIwyie9S8g4XnMUdR,152727,17,0.779,0.727,10,-3.719,0.335,0.358,0.0,0.648,0.456,175.877,2.54545
1967,2QNndTbo9mvgOoOKJvpEl2,I Got You,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,1CtZ85lhZC6MMf5bKbw1hh,146832,62,0.67,0.529,8,-7.254,0.3229999999999999,0.125,5.69e-06,0.109,0.361,161.034,2.4472
1968,7zwRvukfiY2Qbx28DbM3YV,Thicker Than a Snicker,62B4DjrvC9TInPtSt6UiLS,DJ Quarantine,7stFybDo2jyuThS01ULNRb,113684,26,0.897,0.562,7,-7.601,0.16,0.067,0.0,0.134,0.7659999999999999,95.042,1.8947333333333332
1969,58tMKmqJ8jgISyiIZ0Yxxx,Say So (EDM Remix) [TikTok Dance],2VKPAleFIMJop2TYK2r5qt,Remix Kingz,2YCbo2FHKA5nowiRLvfHWf,176595,27,0.856,0.6920000000000001,9,-6.135,0.0371,0.002,0.37,0.12,0.614,122.995,2.94325
1970,0V2tXSarTxnsMMQVY0Liuv,Fuck This Job,62B4DjrvC9TInPtSt6UiLS,DJ Quarantine,20fAxrlCwy9EX3zTnVZGa3,160000,26,0.9,0.6809999999999999,6,-8.882,0.4679999999999999,0.00945,0.0,0.144,0.594,143.931,2.6666666666666665
1971,10MnUidZ45iwqTL2nhQkG2,I'm the One - Marimba Remix,5KyeasrmkYjZRF0Hs8PQZC,The Marimba Squad,7c6nSZ8uhkxpebr403D1B0,285925,3,0.767,0.926,7,-6.898,0.0857,0.368,0.942,0.0866,0.8490000000000001,162.01,4.765416666666667
1972,2vFMjcZ0oGftKnrmsnWSvD,Just Do It (Slow Motion),51t8iNAfrqHtmBjXy7BkWx,The Execs,31Dyw95fejyvxaNrJ1I3tR,101666,45,0.7829999999999999,0.722,0,-3.765,0.359,0.104,0.0,0.0972,0.747,180.177,1.6944333333333332
1974,6Q16YW8BqY1L8ZpoqbUpSF,Don't Touch My Truck,62B4DjrvC9TInPtSt6UiLS,DJ Quarantine,0Gyn6mUXRJFkUCzxuAp7be,156377,51,0.787,0.5820000000000001,9,-3.389,0.0491,0.241,0.0,0.348,0.7120000000000001,136.987,2.6062833333333333
1975,6diE00TcIDO3Ky8wJD9h8r,They Call Me Tiago (I Dont Know Who's Margo) [TikTok Dance],2VKPAleFIMJop2TYK2r5qt,Remix Kingz,26WkDrfqjT0EsteNQqx9kw,133669,16,0.895,0.262,7,-26.888,0.0705,0.135,0.0,0.102,0.644,100.95,2.2278166666666666
1976,4mYkVhbtINt4e2BABJ4eUb,I've Been Lonely (TikTok Dance),2VKPAleFIMJop2TYK2r5qt,Remix Kingz,6AZ8x7vCaUtRzA8tUdmCjq,209777,18,0.877,0.5770000000000001,2,-7.523,0.11,0.0892,0.0,0.163,0.755,128.95600000000002,3.4962833333333334
1977,67ncKGqScuJdNUN6bTqclA,Yiken (Certified),5UFWdAKsTs2o6gwSyBXxS2,Priceless Da Roc,17mTQcA6aJkEF2NVm1UXJ9,198963,52,0.8029999999999999,0.5770000000000001,2,-7.822999999999999,0.0433,0.326,0.000481,0.302,0.605,102.107,3.31605
1978,4eaY2DZ7svnydWEXTYzkcc,Baby Come Give Me Something New,2VKPAleFIMJop2TYK2r5qt,Remix Kingz,1PGB1h3H3QQOwH4CLcKQLF,178283,20,0.672,0.647,10,-5.433,0.1889999999999999,0.259,0.0,0.621,0.7390000000000001,87.60600000000001,2.9713833333333333
1980,0GAWYxHIkUuuFBrG3piLAR,Just Like Like That Come My Way,2VKPAleFIMJop2TYK2r5qt,Remix Kingz,5hZDx29LAcMZdbaOES9HQS,105283,20,0.879,0.519,4,-5.22,0.133,0.248,0.0,0.527,0.804,105.95,1.7547166666666667
1981,1quaXItKJpzWB6LiKT1cgs,She Gon Go,2VKPAleFIMJop2TYK2r5qt,Remix Kingz,44s96rcjzK9lBQ9j7qIeVj,105000,22,0.8320000000000001,0.794,10,-4.134,0.0375,0.00198,0.0,0.127,0.6990000000000001,104.063,1.75
1982,41jdFWVieCzFjGuRU3pmmT,Hot Girl Bummer (Remix) [feat. Remix Kingz],62B4DjrvC9TInPtSt6UiLS,DJ Quarantine,2JRo1mylZg1Mm0TGROwGn5,192691,0,0.915,0.623,1,-3.3360000000000003,0.0625,0.0679,0.0,0.322,0.534,124.053,3.211516666666667
1983,5attzIxNH8pTO18O51ez6S,Got That Sunshine on My Best Sunday (TikTok Challenge),2VKPAleFIMJop2TYK2r5qt,Remix Kingz,1rmzaWmVP7qkEh3c3hDcNh,138610,19,0.75,0.68,2,-7.138,0.0377,0.239,0.0,0.342,0.8590000000000001,111.843,2.3101666666666665
1984,4RWkZ9uVaeZXWxg6qsR63C,Say So (EDM Remix) [TikTok Dance] [feat. Remix Kingz],62B4DjrvC9TInPtSt6UiLS,DJ Quarantine,2JRo1mylZg1Mm0TGROwGn5,176595,0,0.857,0.69,9,-6.148,0.0375,0.0019199999999999,0.336,0.12,0.597,123.004,2.94325
1987,6ltE4HbQrlPAKr0PlccKpf,Stupid Love (feat. Remix Kingz),62B4DjrvC9TInPtSt6UiLS,DJ Quarantine,2JRo1mylZg1Mm0TGROwGn5,161656,0,0.823,0.57,10,-5.223,0.0446,0.000541,0.0008179999999999,0.177,0.648,128.895,2.6942666666666666
1988,4IlqQhaxrGPxmg35YcXXuS,Dancin - Krono Remix,77qukKzmdI5BeMBR7WGUrN,Aaron Smith,1EFQdXVbYzfSP1KQQoIOzj,256000,73,0.7509999999999999,0.727,10,-9.789,0.0304,0.0442,0.0333,0.1,0.28,119.983,4.266666666666667
1989,5sCDwLfofw9RgoM6fMvd0l,Someone You Loved (Remix) [feat. Remix Kingz],62B4DjrvC9TInPtSt6UiLS,DJ Quarantine,2JRo1mylZg1Mm0TGROwGn5,145920,0,0.831,0.7390000000000001,1,-5.82,0.0445,0.0429,0.0,0.146,0.789,125.014,2.432
1990,0N98QCESfFA46B7a6TTZKq,Pump,0deIjoDjl9g9Zpw0sCIOHh,Valentino Khan,108kdS4tGQLkHz2PHUMpN9,183750,56,0.805,0.949,6,-2.404,0.0471,0.00145,0.795,0.0655,0.6629999999999999,128.005,3.0625
1993,1RKZvaLj3UPhGjZkaIrFm7,Que Calor (feat. J Balvin & El Alfa),738wLrAtLtCtFOLvQBXOXp,Major Lazer,5AKSUA3pizhoVgfjW1ijVC,169997,67,0.795,0.885,8,-4.13,0.0713,0.0375,0.0063799999999999,0.292,0.46,126.037,2.833283333333333
1994,0qc4QlcCxVTGyShurEv1UU,Post Malone (feat. RANI),20gsENnposVs2I4rQ5kvrf,Sam Feldt,41S9bfzXTSGK4HU2mp5qXH,174444,75,0.59,0.642,7,-3.87,0.122,0.0771,0.0,0.105,0.6509999999999999,107.356,2.9074
2000,0n2nEtLP3OzDdi12ziIekx,SOS,1vCWHaC5f2uS3yhpwWbIA6,Avicii,5qx87PlzbAtZlv2xG9c2Kg,157202,64,0.802,0.645,5,-6.181,0.0715,0.272,0.0,0.119,0.376,100.001,2.620033333333333
2001,2l9csUV7DeOP8qIgGnmJLY,Hot Girl Bummer (Remix),2VKPAleFIMJop2TYK2r5qt,Remix Kingz,0NvZj5dqfvhdB0Zl0iv8FI,192691,35,0.915,0.622,1,-3.342,0.0633,0.0671,0.0,0.322,0.55,124.046,3.211516666666667
2004,6aw3mDepDAzdxHhPOHSMro,Yummy (Dance Remix) [TikTok Challenge],2VKPAleFIMJop2TYK2r5qt,Remix Kingz,4QnMHtembSHYhnqkG6xR96,140625,16,0.72,0.878,1,-3.2030000000000003,0.0363,0.0147,0.0527,0.216,0.392,128.031,2.34375
2005,1D2Aldrksl9yWWCIPOeDzy,All Around The World (La La La),6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,5GJPwVjH1HL5krPhyxsooq,147840,65,0.733,0.8590000000000001,9,-5.03,0.033,0.479,0.0645,0.105,0.52,124.948,2.464
2006,6IJ2crbepASfmLdDWlVmVG,Stupid Love (EDM Remix) [TikTok Challenge],2VKPAleFIMJop2TYK2r5qt,Remix Kingz,5Zlsm7X5SglgZ0f3b8yWJE,161656,18,0.823,0.57,10,-5.226,0.0447,0.0005269999999999,0.000938,0.172,0.627,128.899,2.6942666666666666
2007,33NTeQz7sVYLmkJ1k8GsVR,Bim Bam toi,7dgCfYEmAX7OxaYWgCGxAr,Carla,7AvOontpgfp5rWjYLzN8hY,175670,56,0.828,0.732,1,-4.705,0.0581,0.1669999999999999,6.66e-06,0.0324,0.467,123.052,2.927833333333333
2008,7yEM9hYRsw9R3pJB5W0gxb,Jump,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,1y8yeYpcaqJB0DWN9KWUlb,214218,53,0.775,0.941,0,-3.016,0.182,0.00106,0.0174,0.0781,0.362,127.997,3.5703
2009,6iC7vapdKp0XlKhxOkp8QJ,BOOM,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,47wyCwrChF50ZTFNOuWx99,179512,71,0.8859999999999999,0.84,2,-3.386,0.0502,0.0164,0.00622,0.3289999999999999,0.203,123.035,2.9918666666666667
2010,4Vyz3ad8d4UutNxllZQkQC,The Night We Met,61ipISvUVa5LkJlKZnm3Oo,Alle Farben,4PtMOJZtTyCUWzBuEDHHj1,182666,41,0.56,0.88,6,-4.7010000000000005,0.136,0.078,0.0,0.203,0.349,119.128,3.044433333333333
2011,2SXJE0Afzf52dX1OD9BMsC,Traffic Jam,2uFC1dAj5b0YU7vulKNZ0p,Banx & Ranx,3U5OR3OxbR8avJ6X8uiHq0,162390,34,0.8079999999999999,0.856,5,-3.635,0.0493,0.0077599999999999,0.0,0.119,0.599,107.019,2.7065
2012,0tZt1xxTFZ1z1aBnYQkmp2,GO OFF (Nuthin' 2 It),5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,1xIff6uDJJ5NWY3a49db6d,172028,47,0.8809999999999999,0.581,2,-7.792000000000001,0.182,0.00197,0.00923,0.243,0.486,119.988,2.8671333333333333
2014,0sHFw13WH3LtSB3yP8UMYJ,Falling for U,7gvbCoLA8lJUktp8G2xIRR,Peachy!,1XcWosLrZX4QBLJCkVR3dm,124000,48,0.516,0.358,8,-12.018,0.424,0.743,1.3e-06,0.0813,0.397,79.509,2.066666666666667
2015,7pBrj5rt4SSxXwFKOyZfHR,Dissolve,7gAYvcQFmAruyvwGjxrSUr,Absofacto,79mdn7airf7jJw1dhV1PCI,224660,72,0.688,0.5820000000000001,6,-10.668,0.0542,0.23,0.000157,0.0663,0.872,85.486,3.7443333333333335
2016,6AyI8UGx8Y4peb7pLOy2pf,7 rings (feat. 2 Chainz) - Remix,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,6FK2NjcZxGIGmFjKfOkrNi,178640,51,0.78,0.341,1,-10.162,0.465,0.517,0.0,0.0873,0.342,70.01100000000001,2.977333333333333
2024,3S2XkZJH5P3AqYk8ChYsWB,Friendships,0oXTS2yHUnuji1R7kc9J9a,Pascal Letoublon,06j3MO1vx9EJQzY6nbqqZK,242015,75,0.726,0.78,11,-6.312,0.0414,0.1369999999999999,0.914,0.0985,0.0742,119.991,4.0335833333333335
2025,4QWem6amAktTlXVttB1IDG,La Nota - Female Version,2QO4BoS02IcWyEv7YAuk3g,Gill the ILL,32jahLXy0jvh6PORIo9xGg,211304,4,0.778,0.701,11,-3.531,0.206,0.247,5.26e-06,0.239,0.421,91.819,3.521733333333333
2026,3hgt3OEqngGCkZd9TeSFLx,Good Days (Dance Remix),0regODbTxcC0qiBxfcpYH3,The Remix Guys,5TxWUvGZWAX4VwJGDrDA3X,168960,11,0.836,0.677,11,-6.077999999999999,0.173,0.0139999999999999,1.12e-05,0.107,0.687,125.01,2.816
2029,5qvrdr7zsioSQsnQIRlWqC,Round of Applause,49TRFSaTBg8gaIIh6Gg33m,K'ron,70WTSpnc1mecpnDvKBDQlJ,346383,1,0.6,0.551,2,-7.256,0.0768,0.411,0.0,0.348,0.412,102.621,5.77305
2030,3Ypkw5218Z6DiROXjH3ztk,Woah,5yV02XZUpUdSrmGvvi2MGV,$wave,5QAtR15Fs7Ua0hWaRxLdjk,116062,42,0.935,0.336,9,-12.571,0.387,0.0632,0.0,0.0649,0.8370000000000001,132.013,1.9343666666666663
2031,22FkTDCDFlS1gb5ReJYBXw,Tasty Carrots,73YFrf7gXIkvp3pxaqtOpZ,Shou,3HQw51QrFn0HNPFWccpQ1z,176222,0,0.7979999999999999,0.779,11,-4.351,0.4429999999999999,0.0392,0.0,0.0932,0.529,140.07299999999998,2.9370333333333334
2032,1RjNr5MVvH4QIYGXt2FXSI,Face Like a Model,3SAFkB7Hc8yqNXj9TApuGp,Tre Coast,7aDAW4BxQrqUshNF4WBYro,111999,45,0.8059999999999999,0.561,10,-11.12,0.102,0.3829999999999999,0.0,0.0953,0.484,97.912,1.86665
2033,0TNLaENR0mjJat58GJ7wOs,My Friends (feat. TeamTwin),3FTvzBdLVG3n1Knrza3zpQ,Mr_hotspot,1EwMk1VHftkAtYhh1JNJs4,221936,0,0.924,0.5579999999999999,1,-7.468,0.358,0.00137,0.0,0.1009999999999999,0.3389999999999999,139.01,3.698933333333333
2037,5hgnY0mVcVetszbb85qeDg,Partition,6vWDO969PvNqNYHIOW5v0m,Beyoncé,2UJwKSBUz6rtW4QLK74kQu,319466,71,0.412,0.441,11,-11.523,0.291,0.0296,0.0726,0.306,0.174,185.571,5.324433333333333
2040,6BOxsRGCpRh7xG4DedU4jw,Cookie Shop,3Elp2e4JVkT08bnUbE1AZw,ZaeHD & CEO,605R5wKicens9zzeq3I1Wg,116410,0,0.935,0.485,1,-7.836,0.449,0.0108,0.0,0.0851,0.931,119.966,1.9401666666666664
2047,4aR9bPMAOFySBuQSbVWF3d,Smile,13saZpZnCDWOI9D4IJhp1f,Lily Allen,3nxPzWEJBjzonYWtTNb0uY,196893,60,0.632,0.639,5,-5.938,0.0259,0.00143,0.0,0.221,0.733,95.506,3.28155
2048,5ywHlYzdQCHgHOHHZgMg67,More Happy,7mnlvgcnumZKz2wc9X4l0X,The Hollister Jean Lab,1QwrVJaJGAyIzJsPAx9cdk,146560,38,0.895,0.584,8,-9.045,0.0805,0.0479,0.0,0.12,0.45,100.986,2.4426666666666668
2049,5jkbw3FDS3bSSb4oLKYbjf,Freak (feat. REI AMI),7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,0PTvzABaWDvafuJ8MZplha,194000,75,0.619,0.45,7,-11.965,0.515,0.433,0.0,0.513,0.41,179.755,3.2333333333333334
2051,1AiPILxL0rtQmLKxi6xxyt,"Not The Thermometer Challenge (feat. Dej Rose Gold, Qwote & Kingpin Skinny Pimp)",7nu9PX7jPGuTdq7EFGcwyd,Stunt N Dozier,7h1FLjXuxevQgR6KmPS7I3,147947,20,0.8220000000000001,0.779,11,-5.954,0.263,0.1159999999999999,3.37e-05,0.104,0.752,145.991,2.465783333333333
2052,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,2Xqs4kJBrZAHN1XVqy9QOK,199427,73,0.872,0.8140000000000001,0,-4.5680000000000005,0.155,0.00485,1.96e-06,0.214,0.57,98.985,3.323783333333333
2053,7HCXtYPQka5aa8DflAUZI2,In & Out,1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,0A3P2TMwxcVTM0iLTbLCFc,199764,60,0.634,0.887,3,-5.151,0.0276,0.0188,2.84e-06,0.111,0.657,124.035,3.3294
2054,0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,6QMABvTzixnxzsLYyhqRxI,Majestic,6PzYuR9c0CYCPJTnqylPhd,186209,88,0.758,0.913,6,-2.926,0.113,0.00364,6.92e-05,0.193,0.6579999999999999,128.04,3.103483333333333
2055,3B3liqiehGWdA93nP5R2PQ,In the End,5vGy6auivb3qywR2zZQvU8,Highup,3j4UIBZmMcTX7rkVlkMpyr,169756,35,0.7240000000000001,0.8690000000000001,7,-5.271,0.0912,0.298,0.119,0.127,0.21,122.994,2.829266666666667
2056,7HiL5RWBUnw5FPpCP1U3IP,Stand by Me,1Ecl9uVEThgbEiJWaPwF7B,STEEL,15Zr71Y7jBexkAOJAkM724,158730,46,0.767,0.856,6,-3.374,0.0566,0.0248,0.0,0.1689999999999999,0.497,125.034,2.6455
2057,0QmQAR9VrO6vIGQY5zrmlA,Video Call,2lsJv6qUERUm02g6uaxRri,Jessica Hammond,5K1I4v7hD255cuTwlHZ3oh,189000,30,0.5770000000000001,0.757,5,-4.13,0.0366,0.0492,0.0,0.183,0.369,159.81,3.15
2058,0FOgDf15wWIRI0xODKDPwn,Back Around,1mhqV3TKErQZb0mZDaR0Xo,Calmani & Grey,47dlKrustF8CPUIIs3659T,150115,43,0.586,0.645,6,-9.664,0.0458,0.12,0.0232,0.322,0.1889999999999999,123.062,2.501916666666667
2059,6BqVnLIjG0oE3yxM3tjOJJ,Fuego,5UyRaawCsdiVrro0WWgIVB,Rak-Su,28oujV85dHr12d0tirNuJy,155555,42,0.727,0.65,11,-8.716000000000001,0.0823,0.0273,0.0,0.109,0.414,108.04,2.592583333333333
2060,2gQdHzKnMUz5wLVxa7pHYX,Tik Tok - Klaas Remix,1XmQF3YXcIjv9PhNN69v8s,Adam Bü,2lJIkAAf28CXkwaO9nEDSa,138000,39,0.782,0.73,4,-6.263,0.0477,0.0603,0.0,0.0995,0.375,124.004,2.3
2061,3ctGtZG6Z4OED3syjHclkS,Whole Again,1PXVcJMUstiJ7sBwu7jEll,Woodii,5aSO59W4dS9xL4I780Aet1,226025,27,0.516,0.723,11,-4.277,0.0427,0.0587,0.0,0.258,0.162,127.851,3.767083333333333
2062,7AlmZTqI6GZgaEhtjYRsf7,Show Me You Care - Gordon & Doyle Remix,0q3QpDWFc2LKrLF9ur3iMM,Alex Megane,26tvLJ8RXGOh0QgmXhu0Rw,140444,23,0.6729999999999999,0.939,11,-2.898,0.159,0.00195,0.0,0.0864,0.608,135.029,2.3407333333333336
2063,50u2YsL2ZdQefpSzatRozF,Bongo Cha Cha Cha (Summer Beat),5N8lMhIyJ5Qtasb02tmK47,liquidfive,39aNtFZ1Nw4QOdkRUTw8FI,134820,47,0.8540000000000001,0.92,5,-2.9930000000000003,0.106,0.0179,4.36e-05,0.055,0.807,127.0,2.247
2064,0dliLDYGlkeWhF0teJZI1g,Dead Inside,69kaLOhCTqCneoqC59M0fL,Nick Le Funk,6UA45RZCwOiNVk9WzkAIAq,142268,32,0.636,0.664,1,-6.6,0.0357,0.315,4.18e-06,0.742,0.54,97.108,2.3711333333333333
2065,2varkWfk5KpapfKtL70Rmv,Feels Like Falling,00EO3ANoojVxVuQ28pUVAT,Diys,6GkHVWgN7zGHdHmpTujF6t,151642,33,0.62,0.652,8,-6.324,0.0544,0.4379999999999999,0.000214,0.132,0.551,159.85399999999998,2.5273666666666665
2066,27hqGhhIfSc921IrbJfT9e,Seven Nation Army,756v6m3itc3cJJKe3GrIpM,KA!RO,6j1P1jSOe02fqnkm2GHxwx,180952,43,0.8859999999999999,0.605,6,-7.446000000000001,0.0871,0.0168,0.00188,0.0879,0.375,125.993,3.0158666666666667
2067,2LnroMaoG6PtWy6kDJ6Z1w,Tik Tik Tok (Rhythm of the Clock) - Original Mix,3pgWYjWRZCFgIfywQq9IhQ,Kid Alina,4mdFpnTczwIIk8JNq2q8od,140454,47,0.657,0.79,6,-5.983,0.0689,0.000121,0.615,0.218,0.479,131.983,2.3409
2069,5qAqeVgQqoH4ihLDERLTfu,Sun Come Up,3zapR5nlQJViW68imqxoeB,WhiteCapMusic,4EyvSPXRmChuz84O4TsukV,176129,39,0.511,0.907,9,-5.901,0.133,0.0305,0.00059,0.362,0.0662,124.003,2.935483333333333
2070,4ZyHgTUA24dAs5dorjniUC,Wknd (Reloaded),4RPg75BaMIfyBb94V8HqCw,FSDW,2WJ5pwYY8XopFUn5TGGZV5,162791,33,0.797,0.94,8,-1.941,0.185,0.0994,0.00489,0.0834,0.413,135.002,2.7131833333333333
2071,7tQlEJfffrG1YloQopSFeg,Topmodel,6W9GI0QPqUZkyhTxBMUAi5,Robaer,4qgbkTtviDG9QaF5lNxv7F,180937,46,0.659,0.923,7,-3.139,0.0386,0.0316,0.0,0.326,0.246,128.062,3.015616666666667
2072,2u3H3lx7hINvT8ejYPQYPa,Take Me Away - Klaas Remix,4Pw979OeQublQjHdnNb5Mk,Scotty,3I15R57z3LTd3rKJXsamIy,150468,49,0.637,0.73,3,-6.287999999999999,0.047,0.00824,0.0,0.135,0.122,127.967,2.5078
2073,2m9B4POUL1E92riUyq9N3I,Light You Up,0K3HwnyYaxoQO9hZCBLtOH,LANNÉ,7dDbrx2nozOab10yBN9W2Y,123478,61,0.639,0.816,2,-6.113,0.0564,0.121,0.545,0.337,0.13,103.499,2.0579666666666667
2074,5Bjqy57iJJphZWHaIO1izX,Somebody To Love,7koJQAjVzXoUpH6pXrihXA,Bodybangers,6V6jSjZ7wfd63uZE2nFFz0,167040,49,0.738,0.8370000000000001,1,-3.3360000000000003,0.0497,0.012,0.0,0.483,0.415,124.976,2.784
2075,7rMaqebpZe0sCmbWGdPRQn,More,756v6m3itc3cJJKe3GrIpM,KA!RO,3RsLsYAuQqokR7b1HE0XLA,148241,25,0.695,0.8370000000000001,4,-6.087000000000001,0.048,0.0259,0.0,0.0571,0.278,122.952,2.470683333333333
2076,6FCu1U5lG7BvUA3VvqeM6U,Meaning,28lJbkkC9gYG1KtL3DqVKF,FEL!X,4dFqbUAVh8F1Dx7x1c6IHU,138461,57,0.838,0.835,7,-5.763999999999999,0.182,0.095,4.7e-06,0.288,0.437,127.988,2.3076833333333333
2077,4NcW4k39BVv2KzqXzg7gYt,Heaven Is A Place On Earth,04m3oUGzjO3EJTQidFzTgM,Nora Van Elken,3MDrqH7JAEghnH5ELRpyQ3,154615,54,0.623,0.845,4,-3.957,0.0602,0.0625,0.00276,0.249,0.307,122.854,2.5769166666666665
2078,06LoUR6wI4gDKdkJJuiQDq,Something to Lose,7tpKRI35zgwV44NnQGz7g9,Jon + Larsen,3WMq2CC8lh5LKwLD8282hK,161904,34,0.547,0.71,5,-5.977,0.035,0.00116,0.000101,0.212,0.575,121.994,2.6984
2079,36ThYve4nJ6KxozRZpjdar,I'm Losing Myself,09agIJMxCD2k87ys9Al0f0,VIZE,5xOKqWpXnU08WcKRAsCeI2,167812,59,0.736,0.8370000000000001,0,-4.097,0.15,0.0493,0.0404,0.121,0.401,128.029,2.796866666666667
